Year,DepTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Delay,CRSDepTime_sin,CRSDepTime_cos,CRSArrTime_sin,CRSArrTime_cos,ArrTime_sin,ArrTime_cos,Month_sin,Month_cos,DayofMonth_sin,DayofMonth_cos,DayOfWeek_sin,DayOfWeek_cos
1999,1927.0,AS,171.0,160.0,145.0,11.0,0.0,SAN,SEA,1050,3,23,Y,-0.9274924982236081,0.3738417656428056,-0.46977138949031716,0.8827881068616278,-0.4305110968082952,0.9025852843498606,0.5000000000000003,-0.8660254037844385,-0.9680771188662043,-0.2506525322587205,-0.7818314824680299,0.6234898018587334
1999,1904.0,UA,99.0,65.0,69.0,68.0,34.0,IAD,LGA,229,6,24,Y,-0.9909999303772127,0.1338623845311284,-0.913870756971612,0.4060052210897453,-0.7575649843840502,0.6527597524627218,-0.5000000000000004,0.8660254037844384,0.9680771188662043,-0.2506525322587204,0.9749279121818236,-0.22252093395631434
1999,1620.0,US,76.0,67.0,57.0,9.0,0.0,ROC,LGA,254,10,9,Y,-0.9075596139847993,-0.419923263303859,-0.9901019454628829,-0.1403500537606397,-0.9945218953682734,-0.10452846326765336,-1.0,-1.8369701987210297e-16,0.8978045395707416,-0.4403941515576344,-0.9749279121818236,-0.2225209339563146
1999,1225.0,NW,162.0,185.0,135.0,52.0,75.0,MSP,BOI,1142,5,22,Y,0.21445575682532372,-0.9767337039154929,-0.3237211913528761,-0.9461525195596504,-0.5262139236518696,-0.8503522249955628,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871266,0.7818314824680298,0.6234898018587336
1999,1649.0,DL,270.0,216.0,239.0,48.0,-6.0,SLC,ATL,1589,8,23,Y,-0.9609065286951568,-0.2768729728793041,-0.3748539831644063,0.9270838642246876,-0.17794354547384153,0.9840406976462909,-2.4492935982947064e-16,1.0,0.48530196253108104,-0.8743466161445821,0.7818314824680298,0.6234898018587336
1999,1550.0,TW,106.0,89.0,83.0,117.0,100.0,STL,SHV,476,3,20,Y,-0.5394715468536834,-0.8420038302378999,-0.8182815064829789,-0.5748176894876728,-0.9945218953682734,-0.10452846326765336,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334
1999,715.0,US,259.0,267.0,241.0,-8.0,0.0,SAN,PIT,2106,6,12,N,0.9465053262244705,-0.32268818916828795,-0.6514793474724767,-0.7586663692406801,-0.6225146366376194,-0.782608156852414,0.5000000000000003,-0.8660254037844385,-0.3943558551133187,0.9189578116202306,-0.7818314824680299,0.6234898018587334
1999,1421.0,AA,119.0,135.0,106.0,-20.0,-4.0,SWF,ORD,714,6,7,N,-0.5934227915437338,-0.8048909183712053,-0.8207835565049689,-0.5712393135727394,-0.7660444431189785,-0.6427876096865388,-1.0,-1.8369701987210297e-16,-0.9680771188662043,-0.2506525322587205,0.43388373911755823,-0.900968867902419
1999,1650.0,CO,93.0,101.0,68.0,-13.0,-5.0,EWR,GSO,446,3,22,N,-0.9609065286951568,-0.2768729728793041,-0.9871533240698489,0.15977582663797388,-0.9949685182509117,0.10018806161207608,1.0,6.123233995736766e-17,-0.72479278722912,0.6889669190756865,-0.7818314824680299,0.6234898018587334
1999,746.0,UA,320.0,319.0,293.0,2.0,1.0,BWI,LAX,2329,7,20,Y,0.8962482369418385,-0.44355281284041703,0.48320699150957946,-0.8755061412441727,0.4771587602596086,-0.8788171126619653,-0.866025403784439,0.49999999999999933,0.9884683243281114,0.1514277775045767,-0.433883739117558,-0.9009688679024191
1999,1556.0,DL,164.0,160.0,109.0,0.0,-4.0,LGA,ATL,761,6,49,N,-0.8674771844330542,-0.497476968801673,-0.9842123565544094,0.17699163032645365,-0.9848077530122081,0.17364817766692997,-0.8660254037844385,-0.5000000000000004,-0.651372482722222,-0.7587581226927911,-0.433883739117558,-0.9009688679024191
1999,650.0,WN,59.0,60.0,49.0,-1.0,0.0,LAX,SJC,308,1,9,N,0.9760261753563921,-0.21765317599146877,0.8863518809064319,-0.4630122495287034,0.8890171414857366,-0.45787391511695646,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419
1999,1830.0,AA,174.0,169.0,145.0,0.0,-5.0,ORD,AUS,978,14,15,N,0.0,1.0,0.0,1.0,-0.6293203910498378,0.7771459614569706,-0.5000000000000004,0.8660254037844384,-0.9680771188662043,-0.2506525322587205,0.7818314824680298,0.6234898018587336
1999,1802.0,AA,295.0,332.0,273.0,-35.0,2.0,IAD,LAX,2288,2,20,Y,-0.999994637957007,0.003274760637736691,-0.785705358885874,0.6186009125583473,-0.8724960070727975,0.4886212414969542,0.5000000000000003,-0.8660254037844385,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0
1999,915.0,NW,76.0,90.0,63.0,101.0,115.0,MSP,MCI,393,4,9,Y,0.939235473592265,-0.34327354274093663,0.7361906703144913,-0.6767741846006687,0.37864861735243294,-0.9255405040175664,-0.866025403784439,0.49999999999999933,0.9987165071710528,-0.05064916883871264,-0.9749279121818236,-0.2225209339563146
1999,2220.0,AA,55.0,67.0,36.0,208.0,220.0,DFW,IAH,224,7,12,Y,-0.9842123565544094,0.17699163032645365,-0.8913531637107839,0.4533095383320062,-0.19509032201612872,0.9807852804032303,0.5000000000000003,-0.8660254037844385,0.39435585511331855,0.9189578116202306,-2.4492935982947064e-16,1.0
1999,1045.0,WN,184.0,185.0,173.0,19.0,20.0,LAX,MCI,1363,3,8,Y,0.40101134303940117,-0.9160730881069128,-0.7950668529976341,-0.606521804442708,-0.8410390129643924,-0.540974471367994,-0.5000000000000004,0.8660254037844384,-0.29936312297335776,-0.9541392564000489,0.43388373911755823,-0.900968867902419
1999,1439.0,DL,122.0,147.0,105.0,-26.0,-1.0,ATL,BOS,946,7,10,N,-0.6448293769759565,-0.7643265497081727,-0.9740882815516536,-0.2261681227400237,-0.9411760152563706,-0.337916718003327,-0.866025403784439,0.49999999999999933,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434
1999,1609.0,AA,157.0,162.0,136.0,-9.0,-4.0,TPA,ORD,1012,10,11,N,-0.8943029904120832,-0.4474619104907205,-0.9998278236288062,-0.018555945076574567,-0.998134798421867,-0.061048539534856804,-0.866025403784439,0.49999999999999933,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191
1999,842.0,NW,100.0,112.0,78.0,-15.0,-3.0,DTW,BOS,632,5,17,N,0.7507892424342951,-0.6605418332285528,0.3524841591683892,-0.9358177800914843,0.4146932426562392,-0.9099612708765431,0.5000000000000003,-0.8660254037844385,-0.9377521321470804,0.3473052528448203,0.9749279121818236,-0.22252093395631434
1999,1656.0,AA,361.0,364.0,342.0,-7.0,-4.0,BOS,SAN,2588,2,17,N,-0.9667216897790978,-0.25583036276143206,-0.8552813132322913,0.5181639462907925,-0.8724960070727975,0.4886212414969542,1.2246467991473532e-16,-1.0,-0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146
1999,839.0,AA,231.0,243.0,217.0,-17.0,-5.0,ORD,SAN,1723,4,10,N,0.7536662367090836,-0.6572573344168686,0.3113000589760532,-0.9503116716538348,0.3826834323650899,-0.9238795325112867,-0.4999999999999997,-0.8660254037844388,0.10116832198743228,-0.9948693233918952,-0.433883739117558,-0.9009688679024191
1999,1049.0,CO,134.0,144.0,101.0,-6.0,4.0,EWR,ATL,745,7,26,Y,0.31958688051461587,-0.9475569776023691,-0.2988255127776551,-0.9543077663485567,-0.27144044986507393,-0.9624552364536474,-0.8660254037844385,-0.5000000000000004,0.48530196253108104,-0.8743466161445821,-0.9749279121818236,-0.2225209339563146
1999,808.0,US,294.0,276.0,247.0,16.0,-2.0,LAX,CLT,2125,7,40,Y,0.8425922095841674,-0.5385521036520705,-0.8354655945129971,-0.5495427557388455,-0.8703556959398996,-0.4924235601034672,-0.4999999999999997,-0.8660254037844388,-0.10116832198743204,-0.9948693233918952,-0.9749279121818236,-0.2225209339563146
1999,756.0,AA,160.0,167.0,140.0,-8.0,-1.0,TPA,DFW,929,9,11,N,0.0,1.0,0.0,1.0,0.5877852522924732,-0.8090169943749473,-0.5000000000000004,0.8660254037844384,0.5712682150947923,0.8207634412072763,0.43388373911755823,-0.900968867902419
1999,1205.0,US,151.0,161.0,136.0,-10.0,0.0,PIT,FLL,994,4,11,N,-0.024012646023544082,-0.9997116548440095,-0.6646297401715967,-0.747172877237548,-0.6293203910498373,-0.7771459614569711,0.8660254037844386,0.5000000000000001,-0.9680771188662043,-0.2506525322587205,0.7818314824680298,0.6234898018587336
1999,1954.0,UA,112.0,106.0,97.0,5.0,-1.0,DEN,PHX,602,2,13,Y,-0.8749781563825716,0.4841623961578966,-0.5667510366554593,0.8238891081025178,-0.5519369853120584,0.833885822067168,0.49999999999999994,0.8660254037844387,-0.8486442574947509,0.5289640103269624,0.9749279121818236,-0.22252093395631434
1999,938.0,US,137.0,155.0,115.0,-20.0,-2.0,CLT,MCI,809,5,17,N,0.5721349312224904,-0.8201595091657696,0.19308251305950097,-0.98118252285221,0.2798290140309923,-0.9600498543859286,-0.5000000000000004,0.8660254037844384,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336
1999,2155.0,AA,105.0,113.0,90.0,-8.0,0.0,ORD,TUL,585,6,9,N,-0.5153603262946704,0.8569735900723259,-0.04801144418676274,0.9988467856618959,-0.08715574274765743,0.9961946980917455,1.0,6.123233995736766e-17,0.7907757369376985,-0.6121059825476629,-0.433883739117558,-0.9009688679024191
1999,1633.0,WN,148.0,155.0,128.0,1.0,8.0,HOU,PHX,1020,7,13,Y,-0.9165102817420658,-0.4000111291715259,-0.9667216897790978,-0.25583036276143206,-0.9670459389139431,-0.25460194820552773,-0.4999999999999997,-0.8660254037844388,0.9987165071710528,-0.05064916883871264,-0.433883739117558,-0.9009688679024191
1999,1420.0,TW,227.0,250.0,208.0,-23.0,0.0,STL,LAX,1593,4,15,N,-0.5757105737961734,-0.8176535545200551,-0.9250241337894778,-0.3799083467193454,-0.8808907382053857,-0.47331966718484314,1.0,6.123233995736766e-17,-0.651372482722222,-0.7587581226927911,-0.9749279121818236,-0.2225209339563146
1999,2118.0,UA,78.0,85.0,67.0,-9.0,-2.0,SFO,SAN,447,3,8,N,-0.6398096004451862,0.7685334574227535,-0.31751743531476423,0.9482524338334886,-0.35836794954529994,0.9335804264972019,-1.0,-1.8369701987210297e-16,-0.9680771188662043,-0.2506525322587205,0.43388373911755823,-0.900968867902419
1999,1029.0,NW,52.0,52.0,32.0,-1.0,-1.0,SBN,DTW,157,7,13,N,0.38091786618806855,-0.9246088790503413,0.16300766076219886,-0.9866248033233483,0.1693495038490248,-0.9855560590580777,1.0,6.123233995736766e-17,0.39435585511331855,0.9189578116202306,0.9749279121818236,-0.22252093395631434
1999,1024.0,NW,83.0,84.0,61.0,-2.0,-1.0,DTW,IAD,383,7,15,N,0.40101134303940117,-0.9160730881069128,0.04583067151263866,-0.9989492227078915,0.05669278756337765,-0.9983916705573488,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0
1999,1034.0,AA,169.0,146.0,139.0,208.0,185.0,MSP,DFW,852,17,13,Y,0.9250241337894779,-0.379908346719345,0.517230022234635,-0.8558464255339032,-0.3542910379977154,-0.9351352096860118,1.2246467991473532e-16,-1.0,0.6513724827222223,-0.758758122692791,-0.7818314824680299,0.6234898018587334
1999,1820.0,US,72.0,63.0,51.0,9.0,0.0,CMH,IAD,299,13,8,Y,-0.9958984571584689,0.09047796985665227,-0.9338800122124874,0.35758652489992465,-0.92050485345244,0.39073112848927427,-0.866025403784439,0.49999999999999933,-0.4853019625310808,-0.8743466161445822,0.7818314824680298,0.6234898018587336
1999,1220.0,WN,75.0,75.0,64.0,0.0,0.0,BNA,MDW,395,3,8,N,-0.08939080453536558,-0.9959966285407397,-0.4050074082861935,-0.9143134031792931,-0.4027466898587371,-0.9153114791194472,-0.866025403784439,0.49999999999999933,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434
1999,1550.0,CO,135.0,139.0,118.0,6.0,10.0,IAH,DEN,861,6,11,Y,-0.8207835565049689,-0.5712393135727394,-0.9655954317744727,-0.2600489610367047,-0.9713420698132613,-0.23768589232617343,-0.866025403784439,0.49999999999999933,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0
1999,648.0,US,107.0,73.0,63.0,32.0,-2.0,ORF,LGA,296,25,19,Y,0.9760261753563921,-0.21765317599146877,0.8586566766538932,-0.5125511795300948,0.7798844830928817,-0.6259234721840591,0.8660254037844387,-0.4999999999999998,0.10116832198743228,-0.9948693233918952,-0.433883739117558,-0.9009688679024191
1999,1125.0,UA,83.0,96.0,62.0,-12.0,1.0,LAS,SFO,414,4,17,Y,0.1543856458885492,-0.9880106640839336,-0.26110283908253074,-0.9653109900042794,-0.2079116908177595,-0.9781476007338056,-0.5000000000000004,0.8660254037844384,0.7907757369376985,-0.6121059825476629,-0.433883739117558,-0.9009688679024191
1999,1956.0,AA,134.0,112.0,98.0,18.0,-4.0,DEN,DFW,641,14,22,Y,-0.8642003601626802,0.5031478286693621,-0.28839079932852146,0.9575127920099326,-0.21643961393810288,0.9762960071199334,1.2246467991473532e-16,-1.0,-0.9884683243281114,0.15142777750457667,-0.433883739117558,-0.9009688679024191
1999,1842.0,AA,113.0,118.0,90.0,-7.0,-2.0,DFW,COS,592,9,14,N,-0.9809711716075916,0.1941534456939384,-0.9010365173250201,0.4337432356207976,-0.9153114791194472,0.402746689858737,0.8660254037844387,-0.4999999999999998,0.20129852008866006,0.9795299412524945,-0.433883739117558,-0.9009688679024191
1999,1552.0,US,80.0,76.0,63.0,1.0,-3.0,CLT,BWI,361,3,14,Y,-0.8564105180379664,-0.5162954818647381,-0.9778896376484879,-0.2091216310660113,-0.9781476007338057,-0.20791169081775893,-1.0,-1.8369701987210297e-16,0.8486442574947509,0.5289640103269624,-2.4492935982947064e-16,1.0
1999,1603.0,DL,134.0,139.0,115.0,-2.0,3.0,MCO,CVG,756,8,11,Y,-0.8674771844330542,-0.497476968801673,-0.9962840214520646,0.08612867466356325,-0.9972501850994857,0.07410849019539888,0.5000000000000003,-0.8660254037844385,-2.4492935982947064e-16,1.0,0.7818314824680298,0.6234898018587336
1999,2149.0,WN,63.0,60.0,50.0,32.0,29.0,MCI,OKC,313,2,11,Y,-0.6398096004451862,0.7685334574227535,-0.41893233137999736,0.9080174567289553,-0.29237170472273716,0.9563047559630353,0.49999999999999994,0.8660254037844387,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434
1999,1219.0,AS,127.0,123.0,110.0,-3.0,-7.0,PDX,LAS,762,5,12,N,-0.11545039631255283,-0.9933132466605258,-0.6073893290110228,-0.7944043070147212,-0.594822786751341,-0.8038568606172175,-0.866025403784439,0.49999999999999933,0.6513724827222223,-0.758758122692791,0.9749279121818236,-0.22252093395631434
1999,2125.0,WN,40.0,45.0,34.0,0.0,5.0,DAL,AUS,189,2,4,Y,-0.6398096004451862,0.7685334574227535,-0.477462512278564,0.8786521207899303,-0.4809887689193885,0.8767267557075072,0.8660254037844386,0.5000000000000001,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0
1999,1547.0,TW,117.0,94.0,71.0,30.0,7.0,STL,MSP,449,5,41,Y,-0.8207835565049689,-0.5712393135727394,-0.9805449626957357,-0.1962946156470379,-0.9975640502598242,-0.06975647374412558,1.2246467991473532e-16,-1.0,0.48530196253108104,-0.8743466161445821,-2.4492935982947064e-16,1.0
1999,756.0,US,89.0,95.0,72.0,-10.0,-4.0,PIT,BOS,496,7,10,N,0.8652967608865969,-0.5012599281801443,0.589902706155273,-0.8074743322674013,0.6259234721840592,-0.7798844830928817,0.5000000000000003,-0.8660254037844385,-0.9680771188662043,-0.2506525322587205,-0.7818314824680299,0.6234898018587334
1999,1625.0,US,87.0,91.0,67.0,-9.0,-5.0,IAD,BOS,413,6,14,N,-0.9250241337894778,-0.3799083467193454,-0.9999708067707684,0.007641047455581551,-0.9993908270190958,-0.03489949670250076,-0.8660254037844385,-0.5000000000000004,-2.4492935982947064e-16,1.0,0.9749279121818236,-0.22252093395631434
1999,1717.0,US,100.0,100.0,80.0,7.0,7.0,MDW,IAD,577,7,13,Y,-0.9769672194563819,-0.21338943766659518,-0.8853389314166673,0.464946208198318,-0.8724960070727975,0.4886212414969542,-0.8660254037844385,-0.5000000000000004,-0.3943558551133187,0.9189578116202306,-2.4492935982947064e-16,1.0
1999,700.0,WN,65.0,70.0,52.0,-5.0,0.0,CLE,MDW,307,5,8,N,0.9655954317744728,-0.2600489610367043,0.953324067282489,-0.3019490399719338,0.9600498543859287,-0.2798290140309919,0.8660254037844386,0.5000000000000001,-0.5712682150947924,0.8207634412072763,-2.4492935982947064e-16,1.0
1999,1744.0,DL,92.0,70.0,42.0,56.0,34.0,BOS,JFK,187,18,32,Y,-0.9769672194563819,-0.21338943766659518,-0.9958984571584689,0.09047796985665227,-0.9455185755993172,0.3255681544571555,-0.5000000000000004,0.8660254037844384,-0.10116832198743204,-0.9948693233918952,0.9749279121818236,-0.22252093395631434
1999,1220.0,US,37.0,42.0,22.0,-8.0,-3.0,CLT,FAY,118,5,10,N,-0.1024293879986742,-0.9947402778988177,-0.282113397113551,-0.9593810667138746,-0.24615329302899255,-0.9692309097067545,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871266,0.7818314824680298,0.6234898018587336
1999,1801.0,DL,102.0,114.0,68.0,-6.0,6.0,ATL,ORF,516,4,30,Y,-0.9998278236288062,-0.018555945076574567,-0.8873606058101953,0.46107608402102485,-0.9006982393225882,0.43444525740441653,1.2246467991473532e-16,-1.0,0.20129852008866006,0.9795299412524945,0.9749279121818236,-0.22252093395631434
1999,710.0,WN,82.0,70.0,62.0,12.0,0.0,SJC,LAS,386,6,14,Y,0.953324067282489,-0.3019490399719338,0.8182815064829788,-0.5748176894876729,0.788010753606722,-0.6156614753256583,-2.4492935982947064e-16,1.0,0.5712682150947923,0.8207634412072763,-0.9749279121818236,-0.2225209339563146
1999,1228.0,US,107.0,111.0,89.0,-5.0,-1.0,PBI,CLT,590,5,13,N,-0.1284515952923445,-0.991715779680273,-0.5757105737961734,-0.8176535545200551,-0.555570233019602,-0.8314696123025455,1.2246467991473532e-16,-1.0,0.39435585511331855,0.9189578116202306,0.43388373911755823,-0.900968867902419
1999,1545.0,AA,149.0,134.0,114.0,12.0,-3.0,BNA,DFW,631,19,16,Y,-0.8402326751903461,-0.542226015184143,-0.9999279111125985,0.012007188596638893,-0.9981347984218669,0.061048539534857324,-2.4492935982947064e-16,1.0,0.7907757369376985,-0.6121059825476629,-0.7818314824680299,0.6234898018587334
1999,1335.0,WN,60.0,60.0,51.0,0.0,0.0,AMA,DAL,324,2,7,N,-0.4050074082861935,-0.9143134031792931,-0.6279904307323474,-0.7782210604375859,-0.6259234721840591,-0.7798844830928818,-0.4999999999999997,-0.8660254037844388,-0.5712682150947924,0.8207634412072763,0.43388373911755823,-0.900968867902419
1999,1320.0,CO,78.0,73.0,62.0,3.0,-2.0,BUF,EWR,282,9,7,Y,-0.352484159168389,-0.9358177800914844,-0.6279904307323474,-0.7782210604375859,-0.6360782202777636,-0.7716245833877202,-0.8660254037844385,-0.5000000000000004,-0.10116832198743204,-0.9948693233918952,0.7818314824680298,0.6234898018587336
1999,1649.0,US,73.0,86.0,56.0,-19.0,-6.0,BOS,BWI,370,3,14,N,-0.9609065286951568,-0.2768729728793041,-0.9954939060324032,0.09482554008466726,-0.9999619230641713,0.008726535498374096,-2.4492935982947064e-16,1.0,-2.4492935982947064e-16,1.0,-0.9749279121818236,-0.2225209339563146
1999,1740.0,DL,114.0,130.0,100.0,-21.0,-5.0,OMA,ATL,821,5,9,N,-0.9980649251576613,-0.06218042433139138,-0.7197272543681318,0.6942569260149376,-0.782608156852414,0.6225146366376193,-2.4492935982947064e-16,1.0,0.20129852008866006,0.9795299412524945,0.43388373911755823,-0.900968867902419
1999,1121.0,NW,142.0,150.0,125.0,-12.0,-4.0,MSP,BZN,874,4,13,N,0.15007018229245528,-0.9886753463026724,-0.23996783746994818,-0.9707808387993639,-0.18652403600873438,-0.9824503977255098,-0.5000000000000004,0.8660254037844384,0.10116832198743228,-0.9948693233918952,0.7818314824680298,0.6234898018587336
1999,1736.0,UA,129.0,121.0,104.0,23.0,15.0,IAD,MCO,758,7,18,Y,-0.9860857019276213,-0.16623774677825237,-0.9354324548525422,0.35350547719737874,-0.8968727415326884,0.442288690219001,-0.8660254037844385,-0.5000000000000004,-0.9987165071710528,-0.05064916883871266,0.7818314824680298,0.6234898018587336
1999,1338.0,NW,105.0,119.0,81.0,-11.0,3.0,DTW,MSP,528,6,18,Y,-0.4050074082861935,-0.9143134031792931,-0.6245864655334556,-0.7809556626802993,-0.5842496656374345,-0.8115739819650122,0.5000000000000003,-0.8660254037844385,-0.5712682150947924,0.8207634412072763,-0.9749279121818236,-0.2225209339563146
1999,1430.0,US,41.0,48.0,28.0,-7.0,0.0,PIT,CMH,144,3,10,N,-0.610852179515028,-0.7917446651425825,-0.7622107894945741,-0.6473289058724768,-0.7402181274868318,-0.6723668074346684,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191
1999,1925.0,AA,83.0,74.0,68.0,4.0,-5.0,LAS,RNO,345,3,12,Y,-0.922516089308332,0.3859586311604675,-0.7522295322335096,0.6589011540707417,-0.743144825477394,0.6691306063588585,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191
1999,2001.0,US,212.0,174.0,157.0,89.0,51.0,BDL,MCO,1050,5,50,Y,-0.9526625875109243,0.30402959454137124,-0.481294456032912,0.8765589806692893,-0.11753739745783766,0.9930684569549263,0.49999999999999994,0.8660254037844387,-0.5712682150947924,0.8207634412072763,-0.433883739117558,-0.9009688679024191
1999,1655.0,WN,41.0,45.0,29.0,-4.0,0.0,HOU,AUS,148,3,9,N,-0.9609065286951568,-0.2768729728793041,-0.9964696812254191,-0.08395340611619981,-0.9945218953682734,-0.10452846326765336,0.49999999999999994,0.8660254037844387,-0.651372482722222,-0.7587581226927911,0.9749279121818236,-0.22252093395631434
1999,1018.0,UA,161.0,160.0,139.0,-1.0,-2.0,DEN,CMH,1155,4,18,N,0.42091369486141433,-0.9071006898234133,-0.7090338204393329,-0.7051744759087667,-0.7040147244559681,-0.7101853756232857,-1.0,-1.8369701987210297e-16,-0.4853019625310808,-0.8743466161445822,-0.7818314824680299,0.6234898018587334
1999,1028.0,US,60.0,53.0,47.0,0.0,-7.0,ILM,CLT,185,3,10,N,0.36064284100996863,-0.9327039944313836,0.13710695431926787,-0.9905562493252437,0.13917310096006533,-0.9902680687415704,-0.5000000000000004,0.8660254037844384,0.8978045395707416,-0.4403941515576344,0.43388373911755823,-0.900968867902419
1999,1341.0,WN,55.0,50.0,37.0,11.0,6.0,SJC,RNO,188,3,15,Y,-0.4050074082861935,-0.9143134031792931,-0.5934227915437338,-0.8048909183712053,-0.6293203910498373,-0.7771459614569711,0.8660254037844386,0.5000000000000001,-0.9377521321470804,0.3473052528448203,-0.433883739117558,-0.9009688679024191
1999,1723.0,US,61.0,57.0,38.0,7.0,3.0,RIC,PHL,198,9,14,Y,-0.985350451287792,-0.17054174898523994,-0.9969981605007939,0.07742524109121686,-0.9945218953682734,0.10452846326765299,0.5000000000000003,-0.8660254037844385,-0.10116832198743204,-0.9948693233918952,-2.4492935982947064e-16,1.0
1999,629.0,NW,195.0,216.0,175.0,-22.0,-1.0,LAX,MSP,1536,7,13,N,0.9912898138295075,-0.13169853832848824,-0.028377499556305433,-0.9995972776668272,0.06975647374412552,-0.9975640502598242,-0.8660254037844385,-0.5000000000000004,0.29936312297335804,-0.9541392564000488,-0.7818314824680299,0.6234898018587334
1999,1035.0,TW,132.0,142.0,111.0,-3.0,7.0,STL,TPA,869,5,16,Y,0.3889775810106407,-0.9212472206042798,-0.4639795052946257,-0.8858459339335223,-0.45009844103743474,-0.8929789434111371,-0.8660254037844385,-0.5000000000000004,0.9377521321470804,0.3473052528448203,-0.9749279121818236,-0.2225209339563146
1999,2015.0,WN,85.0,80.0,75.0,50.0,45.0,ELP,AUS,528,4,6,Y,-0.922516089308332,0.3859586311604675,-0.5339452837761965,0.8455190322713954,-0.3420201433256686,0.9396926207859084,-0.5000000000000004,0.8660254037844384,0.29936312297335804,-0.9541392564000488,-2.4492935982947064e-16,1.0
1999,46.0,UA,117.0,114.0,97.0,184.0,181.0,IAD,ORD,589,6,14,Y,-0.5522757589100581,0.8336614937253125,-0.342248079476007,0.939609627502286,0.43444525740441703,0.9006982393225879,-0.866025403784439,0.49999999999999933,0.48530196253108104,-0.8743466161445821,0.43388373911755823,-0.900968867902419
1999,23.0,HP,126.0,133.0,110.0,-8.0,-1.0,LAS,PDX,762,4,12,N,0.10460083692363728,0.9945142859279974,0.6330739095838613,0.7740913544306027,0.6052939880428945,0.796002002534622,1.0,6.123233995736766e-17,0.20129852008866006,0.9795299412524945,0.7818314824680298,0.6234898018587336
1999,750.0,UA,235.0,220.0,218.0,15.0,0.0,PDX,ORD,1739,10,7,Y,0.8863518809064319,-0.4630122495287034,-0.384951393153995,-0.9229368477359642,-0.4422886902190011,-0.8968727415326884,-0.8660254037844385,-0.5000000000000004,0.9884683243281114,0.1514277775045767,-0.7818314824680299,0.6234898018587334
1999,638.0,CO,118.0,135.0,97.0,-19.0,-2.0,EWR,IND,644,6,15,N,0.9845964149135255,-0.17484249980892158,0.7212412241710703,-0.6926839802942002,0.7771459614569708,-0.6293203910498376,0.49999999999999994,0.8660254037844387,-0.9884683243281114,0.15142777750457667,-2.4492935982947064e-16,1.0
1999,1546.0,DL,122.0,103.0,85.0,85.0,66.0,CVG,ATL,373,4,33,Y,-0.6448293769759565,-0.7643265497081727,-0.9129821982728682,-0.40799939416234565,-0.9986295347545739,-0.052335956242943425,0.8660254037844386,0.5000000000000001,0.9884683243281114,0.1514277775045767,-2.4492935982947064e-16,1.0
1999,1931.0,DL,86.0,90.0,62.0,-3.0,1.0,ATL,MLB,443,4,20,Y,-0.922516089308332,0.3859586311604675,-0.704400082532796,0.7098031584374573,-0.7163019434246545,0.69779045984168,-2.4492935982947064e-16,1.0,0.39435585511331855,0.9189578116202306,-0.433883739117558,-0.9009688679024191
1999,800.0,DL,266.0,272.0,244.0,-6.0,0.0,PHL,SLC,1926,10,12,N,0.8652967608865969,-0.5012599281801443,0.37282910266404884,-0.9279000270539495,0.39874906892524614,-0.917060074385124,1.2246467991473532e-16,-1.0,-0.8978045395707417,-0.44039415155763423,0.7818314824680298,0.6234898018587336
1999,1037.0,HP,73.0,67.0,40.0,6.0,0.0,PHX,LAS,256,5,28,Y,0.3524841591683892,-0.9358177800914843,0.06762685375817284,-0.9977106838411478,0.043619387365335625,-0.9990482215818578,-1.0,-1.8369701987210297e-16,0.9680771188662043,-0.2506525322587204,-0.433883739117558,-0.9009688679024191
1999,1905.0,WN,50.0,50.0,41.0,40.0,40.0,DAL,TUL,237,2,7,Y,-0.9936859928856472,0.11219691414145679,-0.9457985854916037,0.32475380780228225,-0.8767267557075075,0.48098876891938813,0.49999999999999994,0.8660254037844387,0.72479278722912,0.6889669190756866,0.7818314824680298,0.6234898018587336
